,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?
2022.3.3(1).186,2022.3.3(1).186,2022.3.3(1),115,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี10 :  โครงการเสรมิสร้างศกัยภาพของบุคลากรด้านวิทยาศาสตร์และเทคโนโลยี,,,,,,,,จอรบัภาพแบบ LED หน้าอาคารศูนยป์ระชุมฯแขวงตลาดบางเขนเขตหลกัส (cid:201)ีกรุงเทพมหานคร 1 เคร(cid:201)ือง,2022,1603300.0,False
2022.3.3(1).187,2022.3.3(1).187,2022.3.3(1),115,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี10 :  โครงการเสรมิสร้างศกัยภาพของบุคลากรด้านวิทยาศาสตร์และเทคโนโลยี,,,,,,,,เคร(cid:201)ืองฉายภาพ Laser Projector  หอ้งศูนยป์ระชุมแขวงตลาดบางเขนเขตหลกัส (cid:201)ีกรุงเทพมหานคร 1 เคร(cid:201)ือง,2022,3000000.0,False
2022.3.3(1).188,2022.3.3(1).188,2022.3.3(1),115,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี10 :  โครงการเสรมิสร้างศกัยภาพของบุคลากรด้านวิทยาศาสตร์และเทคโนโลยี,,,,,,,,ระบบเสยีงพรอ้มชุดอุปกรณ์สาํหรบัหอ้งประชุมใหญ่อาคารศูนยป์ระชุมแขวงตลาดบางเขนเขตหลกัส (cid:201)ีกรุงเทพมหานคร 1 ระบบ,2022,6000000.0,False
2022.3.3(1).189,2022.3.3(1).189,2022.3.3(1),115,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี10 :  โครงการเสรมิสร้างศกัยภาพของบุคลากรด้านวิทยาศาสตร์และเทคโนโลยี,,,,,,,,ครุภณัฑไ์ฟฟ้าและวทิยุทม(cid:201)ีรีาคาต่อหน่วยตาํ(cid:201)กว่า  1 ล้านบาทรวม 1 รายการ (รวม 1 หน่วย),2022,886000.0,False
2022.3.3(1).190,2022.3.3(1).190,2022.3.3(1),115,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี10 :  โครงการเสรมิสร้างศกัยภาพของบุคลากรด้านวิทยาศาสตร์และเทคโนโลยี,,,,,,,,ค่าทด(cid:201)ีนิ /สง(cid:201)ิก่อสร้าง,2022,16651400.0,False
2022.3.3(1).191,2022.3.3(1).191,2022.3.3(1),115,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี10 :  โครงการเสรมิสร้างศกัยภาพของบุคลากรด้านวิทยาศาสตร์และเทคโนโลยี,,,,,,,,ค่าปรบัปรุงสง(cid:201)ิก่อสร้างอ(cid:201)นืทม(cid:201)ีรีาคาต่อหน่วยตาํ(cid:201)กว่า  10 ล้านบาทรวม 8 รายการ (รวม 8 หน่วย),2022,16651400.0,False
2022.3.3(1).192,2022.3.3(1).192,2022.3.3(1),115,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี10 :  โครงการเสรมิสร้างศกัยภาพของบุคลากรด้านวิทยาศาสตร์และเทคโนโลยี,,,,,,,,เงินอุดหนุนเป็นค่าใช้จ่ายเพอ(cid:201)ืพัฒนาบณัฑติศกึษาและการวจิยัด้านวทิยาศาสตรแ์ละเทคโนโลยี,2022,95389100.0,False
2022.3.3(1).193,2022.3.3(1).193,2022.3.3(1),115,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี10 :  โครงการเสรมิสร้างศกัยภาพของบุคลากรด้านวิทยาศาสตร์และเทคโนโลยี,,,,,,,,เงินอุดหนุนเป็นค่าใช้จ่ายโครงการพัฒนาระบบบริหารจัดการคอมพวิเตอร์และเทคโนโลยสีารสนเทศ,2022,5000000.0,False
2022.3.3(1).194,2022.3.3(1).194,2022.3.3(1),115,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี10 :  โครงการเสรมิสร้างศกัยภาพของบุคลากรด้านวิทยาศาสตร์และเทคโนโลยี,,,,,,,,เงินอุดหนุนเป็นค่าใช้จ่ายโครงการพัฒนาบุคลากรด้านเทคโนโลยสีารสนเทศ,2022,1000000.0,False
2022.3.3(1).195,2022.3.3(1).195,2022.3.3(1),115,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี10 :  โครงการเสรมิสร้างศกัยภาพของบุคลากรด้านวิทยาศาสตร์และเทคโนโลยี,,,,,,,,เงินอุดหนุนเป็นค่าใช้จ่ายเพอ(cid:201)ืบริหารสาํนกัวจิยั  สถาบนัวจิยัจฬุาภรณ์,2022,26500000.0,False
2022.3.3(1).196,2022.3.3(1).196,2022.3.3(1),118,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี11 :  โครงการหอ้งเรยีนวิทยาศาสตรใ์นโรงเรยีนโดยการกาํกบัดูแลของมหาวิทยาลยั  (โครงการวมว.) ระยะท(cid:201) ี,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,เงินอุดหนุนสาํหรบัสนบัสนุนหอ้งเรยีนวทิยาศาสตรแ์ละเทคโนโลยี (ระยะท (cid:201)ี3),2022,366370800.0,False
2022.3.3(1).197,2022.3.3(1).197,2022.3.3(1),121,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี12 :  โครงการใชเ้ทคโนโลยีและนวตักรรมเพ(cid:201)อืการบริหารจัดการฟารม์  และสร้างความเป็นอตัลกัษณ์ใหก้บัผลติภณัฑป์ศสุตัว์ภาคใตช้ายแดน,,งบดาํเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าใช้จ่ายในการดาํเนนิงานการใชเ้ทคโนโลยแีละนวตักรรมยกระดบัมาตรฐานการผลติ  และพัฒนาศกัยภาพการพัฒนาผลติภณัฑป์ศสุตัว์สู่เชิงพาณิชย์,2022,234700.0,False
2022.3.3(1).198,2022.3.3(1).198,2022.3.3(1),121,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี12 :  โครงการใชเ้ทคโนโลยีและนวตักรรมเพ(cid:201)อืการบริหารจัดการฟารม์  และสร้างความเป็นอตัลกัษณ์ใหก้บัผลติภณัฑป์ศสุตัว์ภาคใตช้ายแดน,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,เงินอุดหนุนเพอ(cid:201)ืยกระดบัมาตรฐานการผลติ  และพัฒนาศกัยภาพการพัฒนาผลติภณัฑป์ศสุตัวส์ู่เชิงพาณิชย์,2022,6560000.0,False
2022.3.3(1).199,2022.3.3(1).199,2022.3.3(1),124,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี13 :  โครงการจดัตง(cid:202)ัวิทยสถานด้านสังคมศาสตร์มนุษยศาสตร์และศิลปกรรมศาสตรแ์หง่ประเทศไทย,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,เงินอุดหนุนเป็นค่าใช้จ่ายในการดาํเนนิงานเพอ(cid:201)ืสร้างภาคเีครอืข่ายงานวจิยัด้านสังคมศาสตร์มนุษยศาสตรแ์ละศลิปกรรมศาสตร์,2022,15000000.0,False
2022.3.3(1).200,2022.3.3(1).200,2022.3.3(1),127,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี14 :  โครงการศูนยพ์ฒันาผูป้ระกอบการนวตักรรมและถ่ายทอดเทคโนโลยีอทุยานวิทยาศาสตรม์หาวิทยาลยัพะเยา,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าควบคมุงาน,,,ค่าควบคมุงานก่อสร้างศูนยพ์ฒันาผูป้ระกอบการนวตักรรมและถ่ายทอดเทคโนโลยีอุทยานวทิยาศาสตรม์หาวทิยาลยัพะเยาตาํบลแมก่าอาํเภอเมอืงพะเยาจงัหวดัพะเยา 1 แหง่,2022,2768000.0,False
2022.3.3(1).201,2022.3.3(1).201,2022.3.3(1),127,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี14 :  โครงการศูนยพ์ฒันาผูป้ระกอบการนวตักรรมและถ่ายทอดเทคโนโลยีอทุยานวิทยาศาสตรม์หาวิทยาลยัพะเยา,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าควบคมุงาน,,,ปี 2565 ตงั(cid:202)งบประมาณ,2022,2768000.0,True
2022.3.3(1).202,2022.3.3(1).202,2022.3.3(1),127,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี14 :  โครงการศูนยพ์ฒันาผูป้ระกอบการนวตักรรมและถ่ายทอดเทคโนโลยีอทุยานวิทยาศาสตรม์หาวิทยาลยัพะเยา,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าควบคมุงาน,,,ปี 2566 ผูกพันงบประมาณ,2023,5536000.0,True
2022.3.3(1).203,2022.3.3(1).203,2022.3.3(1),127,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี14 :  โครงการศูนยพ์ฒันาผูป้ระกอบการนวตักรรมและถ่ายทอดเทคโนโลยีอทุยานวิทยาศาสตรม์หาวิทยาลยัพะเยา,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าควบคมุงาน,,,ปี 2567 ผูกพันงบประมาณ,2024,5536000.0,True
2022.3.3(1).204,2022.3.3(1).204,2022.3.3(1),127,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี14 :  โครงการศูนยพ์ฒันาผูป้ระกอบการนวตักรรมและถ่ายทอดเทคโนโลยีอทุยานวิทยาศาสตรม์หาวิทยาลยัพะเยา,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอ(cid:201)นืๆ,,,ค่าก่อสร้างศูนยพ์ฒันาผูป้ระกอบการนวตักรรมและถ่ายทอดเทคโนโลยีอุทยานวทิยาศาสตรม์หาวทิยาลยัพะเยาตาํบลแมก่าอาํเภอเมอืงพะเยาจงัหวดัพะเยา 1 แหง่,2022,69200000.0,False
2022.3.3(1).205,2022.3.3(1).205,2022.3.3(1),127,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี14 :  โครงการศูนยพ์ฒันาผูป้ระกอบการนวตักรรมและถ่ายทอดเทคโนโลยีอทุยานวิทยาศาสตรม์หาวิทยาลยัพะเยา,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอ(cid:201)นืๆ,,,ปี 2565 ตงั(cid:202)งบประมาณ,2022,69200000.0,True
2022.3.3(1).206,2022.3.3(1).206,2022.3.3(1),127,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี14 :  โครงการศูนยพ์ฒันาผูป้ระกอบการนวตักรรมและถ่ายทอดเทคโนโลยีอทุยานวิทยาศาสตรม์หาวิทยาลยัพะเยา,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอ(cid:201)นืๆ,,,ปี 2566 ผูกพันงบประมาณ,2023,121100000.0,True
2022.3.3(1).207,2022.3.3(1).207,2022.3.3(1),127,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี14 :  โครงการศูนยพ์ฒันาผูป้ระกอบการนวตักรรมและถ่ายทอดเทคโนโลยีอทุยานวิทยาศาสตรม์หาวิทยาลยัพะเยา,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอ(cid:201)นืๆ,,,ปี 2567 ผูกพันงบประมาณ,2024,155700000.0,True
2022.3.3(1).208,2022.3.3(1).208,2022.3.3(1),130,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตร์พัฒนาคุณภาพการศึกษาและการเรยีนรู้,201) ี1 :  โครงการจดัตง(cid:202)ัสถาบนัไทยโคเซ็น,,งบดาํเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเบ(cid:202)ยีประชุมกรรมการ,2022,621000.0,False
2022.3.3(1).209,2022.3.3(1).209,2022.3.3(1),130,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตร์พัฒนาคุณภาพการศึกษาและการเรยีนรู้,201) ี1 :  โครงการจดัตง(cid:202)ัสถาบนัไทยโคเซ็น,,งบดาํเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเบ(cid:202)ยีเล(cid:202)ยีงค่าเช่าทพ(cid:201)ีกัและค่าพาหนะ,2022,1081600.0,False
2022.3.3(1).210,2022.3.3(1).210,2022.3.3(1),130,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตร์พัฒนาคุณภาพการศึกษาและการเรยีนรู้,201) ี1 :  โครงการจดัตง(cid:202)ัสถาบนัไทยโคเซ็น,,งบดาํเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าจ้างเหมาบริการ,2022,1260000.0,False
2022.3.3(1).211,2022.3.3(1).211,2022.3.3(1),130,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตร์พัฒนาคุณภาพการศึกษาและการเรยีนรู้,201) ี1 :  โครงการจดัตง(cid:202)ัสถาบนัไทยโคเซ็น,,งบดาํเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่ารบัรองและพธิีการ,2022,436000.0,False
2022.3.3(1).212,2022.3.3(1).212,2022.3.3(1),130,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตร์พัฒนาคุณภาพการศึกษาและการเรยีนรู้,201) ี1 :  โครงการจดัตง(cid:202)ัสถาบนัไทยโคเซ็น,,งบดาํเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าตอบแทนผูป้ฏบิตังิานใหร้าชการ,2022,21600.0,False
2022.3.3(1).213,2022.3.3(1).213,2022.3.3(1),130,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตร์พัฒนาคุณภาพการศึกษาและการเรยีนรู้,201) ี1 :  โครงการจดัตง(cid:202)ัสถาบนัไทยโคเซ็น,,งบดาํเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดสุาํนกังาน,2022,80000.0,False
2022.3.3(1).214,2022.3.3(1).214,2022.3.3(1),130,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตร์พัฒนาคุณภาพการศึกษาและการเรยีนรู้,201) ี1 :  โครงการจดัตง(cid:202)ัสถาบนัไทยโคเซ็น,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,เงินอุดหนุนการจัดการศกึษาสาํหรบันกัศกึษาสถาบนัไทยโคเซน็,2022,78000000.0,False
2022.3.3(1).215,2022.3.3(1).215,2022.3.3(1),132,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตร์พัฒนาคุณภาพการศึกษาและการเรยีนรู้,201) ี1 :  โครงการผลติและพัฒนากาํลงัคนอดุมศึกษาเพ(cid:201)อืเพ(cid:201)มิขีดความสามารถในการแข่งขันของประเทศ,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,เงินอุดหนุนเป็นค่าใช้จ่ายโครงการพัฒนากาํลงัคนด้านวทิยาศาสตร์ระยะท (cid:201)ี 2(ทนุเรยีนดวีทิยาศาสตรแ์หง่ประเทศไทย),2022,37194200.0,False
2022.3.3(1).216,2022.3.3(1).216,2022.3.3(1),132,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตร์พัฒนาคุณภาพการศึกษาและการเรยีนรู้,201) ี1 :  โครงการผลติและพัฒนากาํลงัคนอดุมศึกษาเพ(cid:201)อืเพ(cid:201)มิขีดความสามารถในการแข่งขันของประเทศ,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,เงินอุดหนุนสถาบนัเทคโนโลยแีหง่เอเซยี  (AIT),2022,159590500.0,False
2022.3.3(1).217,2022.3.3(1).217,2022.3.3(1),132,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตร์พัฒนาคุณภาพการศึกษาและการเรยีนรู้,201) ี1 :  โครงการผลติและพัฒนากาํลงัคนอดุมศึกษาเพ(cid:201)อืเพ(cid:201)มิขีดความสามารถในการแข่งขันของประเทศ,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,เงินอุดหนุนเป็นค่าใช้จ่ายโครงการพัฒนากาํลงัคนด้านมนุษยศาสตร์และสังคมศาสตร์(ทนุเรยีนดมีนุษยศาสตรแ์ละสังคมศาสตรแ์หง่ประเทศไทย),2022,28092000.0,False
2022.3.3(1).218,2022.3.3(1).218,2022.3.3(1),135,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตร์พัฒนาคุณภาพการศึกษาและการเรยีนรู้,201) ี2 :  โครงการพัฒนามหาวิทยาลยัไซเบอรไ์ทยเพ(cid:201)อืการจัดการเรยีนการสอนในระบบเปิด,,งบรายจ่ายอ(cid:201)ืน,,,,,,ค่าใช้จ่ายโครงการพัฒนามหาวทิยาลยัไซเบอรไ์ทยเพอ(cid:201)ืการจัดการเรยีนการสอนในระบบเปิด (Thai-MOOC),2022,20000000.0,False
2022.3.3(1).219,2022.3.3(1).219,2022.3.3(1),138,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตร์พัฒนาคุณภาพการศึกษาและการเรยีนรู้,201) ี3 :  โครงการพัฒนาศกัยภาพเครอืข่ายเทคโนโลยีสารสนเทศเพ(cid:201)อืพัฒนาการศึกษา,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑค์อมพวิเตอร์,,,การพัฒนาเครอืข่ายการศกึษาแหง่ชาติ (NEdNet) ระยะท (cid:201)ี4แขวงทงุ่พญาไทเขตราชเทวีกรุงเทพมหานคร 1 งาน,2022,284918000.0,False
2022.3.3(1).220,2022.3.3(1).220,2022.3.3(1),140,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตร์พัฒนาคุณภาพการศึกษาและการเรยีนรู้,201) ี4 :  โครงการพัฒนาศกัยภาพอาจารยแ์ละบุคลากรอดุมศึกษา,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,เงินอุดหนุนเป็นค่าใช้จ่ายโครงการพัฒนาอาจารยแ์ละบุคลากรสาํหรบัสถาบนัอุดมศกึษาในเขตพัฒนาเฉพาะกิจจงัหวดัชายแดนภาคใต้,2022,10084800.0,False
2022.3.3(1).221,2022.3.3(1).221,2022.3.3(1),143,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานปลดักระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยั  และนวตักรรม,False,แผนงานยุทธศาสตร์พัฒนาคุณภาพการศึกษาและการเรยีนรู้,201) ี5 :  โครงการผลติบณัฑติพนัธใ์ุหม่,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,เงินอุดหนุนโครงการผลติบณัฑติพนัธุใ์หม่,2022,1030987500.0,False
